Date_of_Sale,Postal_Code,County,Price_€_VAT_incl,Description_of_Property,Property_Size_Description,Month_of_Sale,Quarter_of_Sale
2022-01-20,unknown,Wexford,265590.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,500000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,297000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 7,Dublin,1300000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Tipperary,80000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 24,Dublin,407499.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,252999.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 9,Dublin,425000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,200000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,285000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 10,Dublin,265000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,375000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,455000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,321000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,242000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,410000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,405000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,254000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kerry,220000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Louth,269950.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,650000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Donegal,222500.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,185000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,141000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Tipperary,200000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 15,Dublin,187500.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 24,Dublin,380000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Louth,95000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,271000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,540000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,91027.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,285000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 9,Dublin,445000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,165000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Donegal,219500.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Roscommon,130000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 15,Dublin,310000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 18,Dublin,320000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 8,Dublin,691500.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,400000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Donegal,202500.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Mayo,206498.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 22,Dublin,225000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,385000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,360000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 16,Dublin,810000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,310000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,650000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Roscommon,35000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,371000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,255000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,135000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 4,Dublin,1409000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 18,Dublin,385000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,315000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 4,Dublin,630000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Carlow,185000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 18,Dublin,530000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kerry,285000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,437000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Donegal,690000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 15,Dublin,535000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,85000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,450000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Mayo,255000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,275000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 6w,Dublin,425000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Waterford,266000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,499999.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,1409000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,380000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,100000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,165000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,385000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 18,Dublin,502500.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,392710.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 12,Dublin,370000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kerry,250000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Laois,267000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 2,Dublin,329000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,345000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,255000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,400000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,395000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,197000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,153000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Waterford,105000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,265000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 7,Dublin,299000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 5,Dublin,345000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Waterford,282615.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,349000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,375000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Westmeath,275000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,390000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 2,Dublin,330000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Donegal,191000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,195000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,240000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 5,Dublin,345000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,208000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,330000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,565000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,445720.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Louth,210000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 18,Dublin,230000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,413000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Westmeath,195000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Offaly,100000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,271000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,280000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,258000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 22,Dublin,210000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,325000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,430000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Offaly,141000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,250000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Waterford,176000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,525000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,385523.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 12,Dublin,370000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,477500.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Longford,145000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,170000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,160000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,190000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,140969.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,140969.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Waterford,128000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,159160.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,154185.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,650000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,193833.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Dublin,140969.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 13,Dublin,176211.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,dublin 3,Dublin,403881.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Roscommon,160000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Mayo,130000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,245000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Longford,93000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,395000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Longford,60000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,120000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,440000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,70000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,235000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Mayo,110000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Roscommon,70000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,641000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Roscommon,110000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Offaly,217350.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cavan,250000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Clare,265000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,205000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wicklow,400000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Tipperary,40000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,255000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,55000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,145000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,145000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Meath,610000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kerry,35000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,390000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,175000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Kildare,280000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,200000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Wexford,698000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,695000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Offaly,655000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Tipperary,407000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Galway,130000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cavan,106000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Cork,303000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-20,unknown,Limerick,463000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wicklow,225000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 24,Dublin,460000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Galway,369001.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Louth,324319.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Dublin,1175000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Meath,238000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wicklow,535000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wexford,235000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wicklow,195000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Limerick,567000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 15,Dublin,310000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Sligo,103000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Kildare,165000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Cavan,130000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 15,Dublin,575000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wicklow,430000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wicklow,250000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wexford,250000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 16,Dublin,330000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 11,Dublin,530000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Offaly,160000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 17,Dublin,285000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Kerry,168000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Galway,220000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 13,Dublin,425000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Limerick,390000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Dublin,287000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Meath,267000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 15,Dublin,930000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Kildare,262000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Kilkenny,220000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 11,Dublin,195000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Meath,390000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 3,Dublin,300000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Cork,336382.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Wexford,139000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Waterford,249000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Louth,130000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 4,Dublin,445000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Laois,280000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Cork,260000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 18,Dublin,570000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Cork,160000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Laois,213000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Dublin,500000.0,New Dwelling house /Apartment,unknown,January,1
2022-01-21,unknown,Kildare,601000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
2022-01-21,dublin 18,Dublin,325000.0,Second-Hand Dwelling house /Apartment,unknown,January,1
